Date Occurred ,Crime Description
1/17/2020 ,FAILURE TO YIELD TURNING LEFT      
1/17/2020 ,ACCIDENT INVOLVING INJURY          
1/17/2020 ,ACCIDENT ON PRIVATE PROPERTY       
1/17/2020 ,ACCIDENT HIT AND RUN               
1/17/2020 ,ACCIDENT INVOLVING NON-INJURY      
1/19/2020 ,THEFT-RETAIL                       
1/16/2020 ,THEFT $500 AND UNDER               
2/22/2020 ,BATTERY-DOMESTIC                   
4/14/2020 ,DOMESTIC DISPUTE                   
4/14/2020 ,CRIMINAL DAMAGE TO PROPERTY        
4/09/2020 ,FRAUD-CREDIT CARD                  
4/09/2020 ,ASSIST OTHER POLICE DEPT           
4/15/2020 ,CRISIS INTERVEN. - DOMESTIC TROUBLE
4/15/2020 ,ENDANG LIFE/HEALTH OF CHILD        
4/15/2020 ,CRIMINAL DAMAGE TO PROPERTY        
4/15/2020 ,BATTERY-DOMESTIC                   
4/15/2020 ,BATTERY-DOMESTIC                   
4/15/2020 ,CONTROLLED SUBSTANCE-POSSESSION    
4/15/2020 ,CONTROLLED SUBSTANCE-LOOK-ALIKE    
4/15/2020 ,WARRANT-IN STATE                   
4/15/2020 ,CRIMINAL DAMAGE TO PROPERTY        
4/15/2020 ,CRIMINAL DAMAGE TO PROPERTY        
4/16/2020 ,AGG DISCHARGE OF FIREARM           
4/16/2020 ,BATTERY-AGGRAVATED                 
4/16/2020 ,INTERFER W/REPORT DOM VIOLENCE     
4/16/2020 ,BATTERY-DOMESTIC                   
4/16/2020 ,UNLAWFUL USE OF WEAPONS            
4/16/2020 ,BATTERY-AGGRAVATED                 
4/17/2020 ,OTHER TROUBLE/INFO RPT             
4/16/2020 ,FOUND ARTICLES                     
3/08/2020 ,DECEPTIVE PRACTICES                
4/18/2020 ,VOID FILE NUMBER                   
4/19/2020 ,CRIMINAL DAMAGE TO PROPERTY        
4/18/2020 ,ASSAULT-AGGRAVATED                 
4/18/2020 ,ASSAULT-AGGRAVATED                 
4/18/2020 ,ASSAULT-AGGRAVATED                 
4/18/2020 ,AGG DISCHARGE OF FIREARM           
4/12/2020 ,FIELD INTERVIEW                    
4/13/2020 ,CRIMINAL DAMAGE TO PROPERTY        
3/27/2020 ,ACCIDENT INVOLVING NON-INJURY      
4/09/2020 ,IMPROPER LANE USAGE                
4/09/2020 ,IMPROPER USE OF SIGNAL             
4/13/2020 ,BATTERY-DOMESTIC                   
4/13/2020 ,BATTERY-DOMESTIC                   
4/13/2020 ,CRISIS INTERVEN. - OTHER           
4/05/2020 ,BATTERY-DOMESTIC                   
4/05/2020 ,BATTERY-DOMESTIC                   
4/14/2020 ,BATTERY-DOMESTIC                   
4/14/2020 ,FIELD INTERVIEW                    
4/14/2020 ,CRISIS INTERVEN. - DOMESTIC TROUBLE
4/14/2020 ,AGG DISCHARGE OF FIREARM           
4/14/2020 ,CANNABIS POSS OVER 100 G -FEL      
4/16/2020 ,BATTERY-DOMESTIC                   
4/14/2020 ,BURGLARY FROM MOTOR VEHICLE        
3/15/2020 ,ACCIDENT INVOLVING NON-INJURY      
3/15/2020 ,ACCIDENT ON PRIVATE PROPERTY       
3/15/2020 ,ACCIDENT HIT AND RUN               
4/16/2020 ,FIELD INTERVIEW                    
4/02/2020 ,BURGLARY FROM MOTOR VEHICLE        
4/14/2020 ,SEXUAL-ASSAULT-CRIMINAL            
3/13/2020 ,CRIMINAL DAMAGE TO PROPERTY        
4/18/2020 ,CRIMINAL DAMAGE TO PROPERTY        
4/19/2020 ,HEROIN OVERDOSE                    
3/20/2020 ,BATTERY-DOMESTIC                   
6/03/2020 ,CRISIS INTERVEN. - MENTAL ILLNESS  
6/03/2020 ,FIELD INTERVIEW                    
4/21/2020 ,ASSAULT                            
4/21/2020 ,CRIMINAL DAMAGE TO PROPERTY        
4/21/2020 ,TRESPASS-RESIDENCE                 
4/13/2020 ,C.P.D. DAMAGED APPAREL             
4/19/2020 ,WARRANT-IN STATE                   
4/16/2020 ,SEARCH WARRANT SERVICE             
6/17/2020 ,DECEPTIVE PRACTICES                
6/18/2020 ,BATTERY-DOMESTIC                   
6/18/2020 ,BATTERY-DOMESTIC                   
6/18/2020 ,BATTERY-DOMESTIC                   
6/10/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/10/2020 ,ACCIDENT INVOLVING OTHER CITY VEH  
6/10/2020 ,ACCIDENT ON PRIVATE PROPERTY       
6/15/2020 ,DISOBEY TRAFFIC SIGNAL/RR CROSSING 
6/16/2020 ,DISOBEY TRAFFIC SIGNAL/RR CROSSING 
6/20/2020 ,THEFT-MOTOR VEHICLE                
6/20/2020 ,POSSESSION STOLEN PROPERTY         
6/19/2020 ,CRISIS INTERVEN. - SUICIDE IDEATION
6/19/2020 ,SUICIDE THREAT-NO ATTEMPT          
6/20/2020 ,VIOLATION ORDER PROTECTION         
6/19/2020 ,CRISIS INTERVEN. - SUICIDE ATTEMPT 
6/19/2020 ,FIELD INTERVIEW                    
6/20/2020 ,FAILURE TO YIELD AT INTERSECTION   
6/20/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/22/2020 ,AGG DISCHARGE OF FIREARM           
6/22/2020 ,IMPOUNDED VEHICLE                  
6/22/2020 ,BATTERY-AGGRAVATED                 
6/01/2020 ,BURGLARY                           
6/21/2020 ,HEROIN OVERDOSE                    
4/16/2020 ,ASSAULT-AGGRAVATED                 
4/16/2020 ,AGG DISCHARGE OF FIREARM           
4/16/2020 ,ASSAULT-AGGRAVATED                 
4/13/2020 ,ACCIDENT HIT AND RUN               
4/13/2020 ,LEAVING THE SCENE OF AN ACCIDENT   
4/13/2020 ,ACCIDENT ON PRIVATE PROPERTY       
4/13/2020 ,ACCIDENT INVOLVING INJURY          
4/19/2020 ,ASSAULT-AGGRAVATED                 
4/19/2020 ,CRIMINAL DAMAGE TO PROPERTY        
4/19/2020 ,AGG DISCHARGE OF FIREARM           
4/14/2020 ,THEFT-MOTOR VEHICLE                
4/13/2020 ,ASSIST OTHER POLICE DEPT           
4/18/2020 ,RESIST/OBS CORRECT/POLICE/FIRE     
4/18/2020 ,CURFEW                             
4/18/2020 ,USE OF FORCE BY OFFICER            
4/18/2020 ,CRIMINAL DAMAGE TO PROPERTY        
4/18/2020 ,BATTERY                            
4/14/2020 ,REVENGE PORNOGRAPHY                
4/17/2020 ,MISSING PERSON ADULT/MALE          
4/19/2020 ,CRIMINAL DAMAGE TO PROPERTY        
4/19/2020 ,DEATH INVESTIGATION                
4/21/2020 ,MISSING PERSON ADULT/FEMALE        
4/19/2020 ,THEFT $500 AND UNDER               
4/20/2020 ,FLEEING OR ATTEMPT TO ELUDE POLICE 
4/20/2020 ,IMPOUNDED VEHICLE                  
4/19/2020 ,BURGLARY FROM MOTOR VEHICLE        
4/19/2020 ,FRAUD-CREDIT CARD                  
4/20/2020 ,TELEPHONE THREAT                   
6/18/2020 ,BATTERY-DOMESTIC                   
2/23/2020 ,SEXUAL ABUSE-CRIMINAL              
2/24/2020 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
2/24/2020 ,SUICIDE THREAT-NO ATTEMPT          
2/24/2020 ,BURGLARY FROM MOTOR VEHICLE        
2/24/2020 ,THEFT-RETAIL                       
2/17/2020 ,DOMESTIC DISPUTE                   
1/30/2020 ,THEFT $500 AND UNDER               
2/14/2020 ,IMPROPER PARKING ON ROADWAY        
2/16/2020 ,OTHER TROUBLE/INFO RPT             
2/25/2020 ,THEFT $500 AND UNDER               
1/21/2020 ,BATTERY-DOMESTIC                   
2/23/2020 ,MIP ALCOHOL/LIQUOR                 
2/22/2020 ,WARRANT-IN STATE                   
2/20/2020 ,FIELD INTERVIEW                    
2/18/2020 ,SPEEDING (RADAR)                   
2/21/2020 ,WARRANT-IN STATE                   
2/21/2020 ,SALE/DELIVERY OF FIREARM           
2/21/2020 ,SEARCH WARRANT SERVICE             
2/18/2020 ,SPEEDING (RADAR)                   
4/09/2020 ,ACCIDENT HIT AND RUN               
4/09/2020 ,ACCIDENT INVOLVING NON-INJURY      
4/14/2020 ,FLEEING OR ATTEMPT TO ELUDE POLICE 
4/14/2020 ,IMPOUNDED VEHICLE                  
4/11/2020 ,THEFT $500 AND UNDER               
4/12/2020 ,MISSING PERSON ADULT/MALE          
4/15/2020 ,ASSAULT-AGGRAVATED                 
4/15/2020 ,DISORDERLY CONDUCT-ALL OTHER       
4/15/2020 ,CRISIS INTERVEN. - MENTAL ILLNESS  
4/02/2020 ,CRIMINAL DAMAGE TO PROPERTY        
4/14/2020 ,ROBBERY                            
4/14/2020 ,DRIVING UNDER SUSPENDED LICENSE    
4/14/2020 ,BATTERY-AGG DOMESTIC               
4/14/2020 ,WARRANT-IN STATE                   
4/14/2020 ,FLEEING OR ATTEMPT TO ELUDE POLICE 
4/14/2020 ,FALSE POLICE REPORT                
4/14/2020 ,OBSTRUCTING JUSTICE                
4/14/2020 ,BATTERY-DOMESTIC                   
4/14/2020 ,IMPOUNDED VEHICLE                  
4/16/2020 ,IMPOUNDED VEHICLE                  
4/16/2020 ,DRIVING UNDER REVOKED LICENSE      
4/15/2020 ,CRISIS INTERVEN. - OTHER           
4/15/2020 ,CHILD ABDUCTION                    
4/15/2020 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
3/28/2020 ,FRAUD-CREDIT CARD                  
4/15/2020 ,FIELD INTERVIEW                    
4/15/2020 ,CRISIS INTERVEN. - SUICIDE IDEATION
4/15/2020 ,BURGLARY                           
4/12/2020 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
4/11/2020 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
4/15/2020 ,FIELD INTERVIEW                    
4/17/2020 ,FIELD INTERVIEW                    
4/19/2020 ,DOMESTIC DISPUTE                   
4/19/2020 ,ASSAULT-AGGRAVATED                 
4/13/2020 ,BATTERY-DOMESTIC                   
4/12/2020 ,CRIMINAL DAMAGE TO PROPERTY        
2/29/2020 ,THEFT-IDENTITY                     
4/19/2020 ,BURGLARY FROM MOTOR VEHICLE        
4/12/2020 ,FIELD INTERVIEW                    
6/14/2020 ,NO VALID DL DRIVERS LICENSE        
6/14/2020 ,SPEEDING (RADAR)                   
6/17/2020 ,IMPROPER LANE USAGE                
6/12/2020 ,SPEEDING (RADAR)                   
6/16/2020 ,FOUND ARTICLES                     
6/19/2020 ,ACCIDENT INVOLVING INJURY          
6/19/2020 ,IMPROPER LANE USAGE                
6/19/2020 ,ACCIDENT INVOLVING BICYLE          
6/20/2020 ,BATTERY-DOMESTIC                   
6/20/2020 ,WARRANT-IN STATE                   
6/18/2020 ,WARRANT-IN STATE                   
6/21/2020 ,BATTERY-DOMESTIC                   
6/21/2020 ,BATTERY-DOMESTIC                   
6/23/2020 ,TRAFFIC SIGN VIOLATION             
6/23/2020 ,DRIVING UNDER SUSPENDED LICENSE    
6/23/2020 ,IMPOUNDED VEHICLE                  
6/22/2020 ,THEFT $500 AND UNDER               
6/23/2020 ,DEATH INVESTIGATION                
6/24/2020 ,THEFT-MOTOR VEHICLE                
6/24/2020 ,AGG DISCHARGE OF FIREARM           
6/24/2020 ,BATTERY-AGGRAVATED                 
6/24/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/24/2020 ,NO IMPOUND                         
6/24/2020 ,FOUND ARTICLES                     
6/18/2020 ,BURGLARY RESIDENTIAL               
6/25/2020 ,ACCIDENT INVOLVING POLICE VEHICLE  
6/25/2020 ,DRIVING UNDER SUSPENDED LICENSE    
6/25/2020 ,IMPOUNDED VEHICLE                  
6/25/2020 ,IMPROPER LANE USAGE                
2/22/2020 ,BATTERY-DOMESTIC                   
2/21/2020 ,ACCIDENT INVOLVING NON-INJURY      
2/21/2020 ,TRAFFIC SIGNAL VIOLATION           
2/22/2020 ,ACCIDENT INVOLVING NON-INJURY      
2/22/2020 ,FAILURE TO YIELD TURNING LEFT      
2/23/2020 ,BATTERY-DOMESTIC                   
2/23/2020 ,ASSAULT-AGGRAVATED                 
2/23/2020 ,CRISIS INTERVEN. - DOMESTIC TROUBLE
2/14/2020 ,BURGLARY RESIDENTIAL               
2/24/2020 ,SUICIDE ATTEMPT/DRUGS              
2/24/2020 ,CRISIS INTERVEN. - SUICIDE ATTEMPT 
2/24/2020 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
2/23/2020 ,ROBBERY                            
2/23/2020 ,BATTERY-AGGRAVATED                 
2/25/2020 ,TRESPASS-RESIDENCE                 
2/24/2020 ,ACCIDENT INVOLVING NON-INJURY      
2/24/2020 ,IMPROPER BACKING                   
2/14/2020 ,OPERATE UNINSURED MOTOR VEHICLE    
2/25/2020 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
2/22/2020 ,ACCIDENT INVOLVING NON-INJURY      
2/22/2020 ,ACCIDENT HIT AND RUN               
2/26/2020 ,DEL/MANUF CANNABIS OVER 30 G -FEL  
2/26/2020 ,IMPOUNDED VEHICLE                  
2/26/2020 ,WARRANT-IN STATE                   
2/26/2020 ,PROPERTY FORFEITURE-MAINTAIN PUBLIC
2/18/2020 ,SPEEDING (RADAR)                   
2/25/2020 ,DECEPTIVE PRACTICES                
2/26/2020 ,BATTERY-DOMESTIC                   
2/25/2020 ,BATTERY-DOMESTIC                   
2/26/2020 ,RETAIL THEFT                       
2/27/2020 ,ACCIDENT INVOLVING INJURY          
2/27/2020 ,DRIVING UNDER SUSPENDED LICENSE    
2/27/2020 ,IMPOUNDED VEHICLE                  
2/27/2020 ,OPERATE UNINSURED MOTOR VEHICLE    
2/27/2020 ,FAILURE TO YIELD PRIVATE ROAD      
2/26/2020 ,POSS OF DRUG PARAPHENALIA          
2/26/2020 ,IMPROPER USE OF REGISTRATION       
2/25/2020 ,ACCIDENT INVOLVING NON-INJURY      
2/25/2020 ,ACCIDENT ON PRIVATE PROPERTY       
2/25/2020 ,ACCIDENT HIT AND RUN               
2/27/2020 ,ACCIDENT INVOLVING NON-INJURY      
2/27/2020 ,IMPOUNDED VEHICLE                  
2/27/2020 ,ACCIDENT HIT AND RUN               
2/27/2020 ,OPERATE UNINSURED MOTOR VEHICLE    
2/27/2020 ,HIT AND RUN                        
3/27/2020 ,ACCIDENT INVOLVING NON-INJURY      
3/27/2020 ,ACCIDENT INVOLVING PEDESTRIAN      
4/11/2020 ,FAILURE TO REDUCE SPEED            
4/11/2020 ,DRIVING UNDER SUSPENDED LICENSE    
4/11/2020 ,ACCIDENT INVOLVING INJURY          
4/10/2020 ,HEROIN OVERDOSE                    
4/13/2020 ,VIOLATION ORDER PROTECTION         
4/13/2020 ,BATTERY-DOMESTIC                   
4/08/2020 ,DECEPTIVE PRACTICES                
4/14/2020 ,ASSIST SICK & INJURED              
4/14/2020 ,BURGLARY FROM MOTOR VEHICLE        
4/14/2020 ,BATTERY-DOMESTIC                   
4/15/2020 ,SEXUAL-ASSAULT-CRIMINAL            
4/17/2020 ,THEFT $500 AND UNDER               
4/18/2020 ,ASSIST AGENCY (OTHER)              
4/15/2020 ,TRESPASS TO LAND/REAL PROPERTY     
4/16/2020 ,FOUND ARTICLES                     
4/19/2020 ,BATTERY-AGGRAVATED                 
4/04/2020 ,CRIMINAL DAMAGE TO PROPERTY        
4/16/2020 ,ASSIST AGENCY (OTHER)              
3/30/2020 ,DECEPTIVE PRACTICES                
4/20/2020 ,USE OF FORCE BY OFFICER            
4/20/2020 ,RESISTING/OBSTR. OFFICER           
4/20/2020 ,CRISIS INTERVEN. - MENTAL ILLNESS  
4/20/2020 ,TRESPASS TO LAND/REAL PROPERTY     
3/15/2020 ,THEFT $500 AND UNDER               
6/17/2020 ,FIELD INTERVIEW                    
6/17/2020 ,CRISIS INTERVEN. - MENTAL ILLNESS  
6/15/2020 ,IMPROPER LANE USAGE                
6/15/2020 ,EXPIRED REGISTRATION               
6/12/2020 ,HARASSMENT BY ELECTRONIC COMMUNICAT
4/27/2020 ,THEFT-RETAIL                       
6/21/2020 ,SUICIDE THREAT-NO ATTEMPT          
6/20/2020 ,BATTERY-AGG DOMESTIC               
6/20/2020 ,MISSING PERSON ADULT/FEMALE        
6/17/2020 ,MISSING PERSON ADULT/FEMALE        
6/21/2020 ,CRISIS INTERVEN. - SUICIDE IDEATION
6/21/2020 ,SUICIDE THREAT-NO ATTEMPT          
6/22/2020 ,BATTERY-DOMESTIC                   
6/22/2020 ,CRIMINAL DAMAGE TO PROPERTY        
6/19/2020 ,ELECTRONIC COMMUNICATION-VOICE     
6/17/2020 ,THEFT OVER $500                    
6/14/2020 ,DISOBEY TRAFFIC SIGNAL/RR CROSSING 
6/15/2020 ,DISOBEY TRAFFIC SIGNAL/RR CROSSING 
6/15/2020 ,FOUND ARTICLES                     
6/17/2020 ,FOUND ARTICLES                     
6/19/2020 ,FOUND ARTICLES                     
6/18/2020 ,TRAFFIC SIGNAL VIOLATION           
6/18/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/17/2020 ,OTHER TROUBLE/INFO RPT             
6/19/2020 ,PROPERTY FORFEITURE-MAINTAIN PUBLIC
6/15/2020 ,FRAUD-CREDIT CARD                  
6/22/2020 ,USE OF FORCE BY OFFICER            
6/22/2020 ,RESIST/OBS CORRECT/POLICE/FIRE     
6/22/2020 ,BURGLARY FROM MOTOR VEHICLE        
6/17/2020 ,TRAFFIC SIGNAL VIOLATION           
6/17/2020 ,OPERATE UNINSURED MOTOR VEHICLE    
6/17/2020 ,HIT AND RUN                        
6/17/2020 ,FAILURE TO REDUCE SPEED            
6/17/2020 ,ACCIDENT INVOLVING INJURY          
6/17/2020 ,ACCIDENT HIT AND RUN               
6/17/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/22/2020 ,UNLAWFUL USE OF WEAPONS            
6/22/2020 ,BATTERY-AGGRAVATED                 
6/22/2020 ,AGG DISCHARGE OF FIREARM           
6/22/2020 ,CRIMINAL DAMAGE TO PROPERTY        
6/23/2020 ,UNLAWFUL USE OF WEAPONS            
6/23/2020 ,FAILURE TO REDUCE SPEED            
6/23/2020 ,LEAVING THE SCENE OF AN ACCIDENT   
6/23/2020 ,OPERATE UNINSURED MOTOR VEHICLE    
6/23/2020 ,IMPOUNDED VEHICLE                  
6/23/2020 ,FOUND ARTICLES                     
6/24/2020 ,FOUND ARTICLES                     
5/01/2020 ,CRIMINAL DAMAGE TO PROPERTY        
5/10/2020 ,VOID FILE NUMBER                   
6/24/2020 ,BATTERY-DOMESTIC                   
6/12/2020 ,ACCIDENT INVOLVING INJURY          
6/12/2020 ,ACCIDENT INVOLVING PEDESTRIAN      
8/15/2020 ,WARRANT-IN STATE                   
8/10/2020 ,CRIMINAL DAMAGE TO PROPERTY        
8/09/2020 ,CRIMINAL DAMAGE TO PROPERTY        
8/13/2020 ,FOUND ARTICLES                     
8/16/2020 ,DOMESTIC DISPUTE                   
8/16/2020 ,DOMESTIC DISPUTE                   
8/16/2020 ,DAMAGING PROPERTY                  
8/16/2020 ,ACCIDENT HIT AND RUN               
8/16/2020 ,ACCIDENT INVOLVING NON-INJURY      
8/09/2020 ,SPEEDING (RADAR)                   
8/17/2020 ,BATTERY -CITY                      
8/15/2020 ,DOMESTIC-INTERFERENCE WITH REPORT  
8/15/2020 ,BATTERY-AGG DOMESTIC               
8/15/2020 ,UNLAWFUL RESTRAINT                 
8/16/2020 ,HARASSMENT BY TELEPHONE            
8/17/2020 ,BATTERY-DOMESTIC                   
8/17/2020 ,BATTERY-DOMESTIC                   
8/05/2020 ,MOTORCYCLE VIOLATIONS              
8/07/2020 ,IMPROPER LANE USAGE                
8/17/2020 ,THEFT OVER $500                    
8/18/2020 ,HOME INVASION                      
8/18/2020 ,BATTERY                            
4/20/2020 ,FIELD INTERVIEW                    
3/28/2020 ,BURGLARY RESIDENTIAL               
4/21/2020 ,BATTERY-DOMESTIC                   
6/14/2020 ,MISSING PERSON ADULT/MALE          
6/19/2020 ,BATTERY-AGGRAVATED                 
6/13/2020 ,SPEEDING (RADAR)                   
6/13/2020 ,DISOBEY TRAFFIC SIGNAL/RR CROSSING 
6/08/2020 ,IMPROPER LANE USAGE-ONE-WAY ST     
6/18/2020 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
6/13/2020 ,KEEPING DANGEROUS ANIMALS          
6/22/2020 ,C.P.D. DAMAGED APPAREL             
6/22/2020 ,DEATH INVESTIGATION                
6/19/2020 ,FIELD INTERVIEW                    
6/19/2020 ,WARRANT-IN STATE                   
6/22/2020 ,THEFT-MOTOR VEHICLE                
6/22/2020 ,THEFT $500 AND UNDER               
6/04/2020 ,INTIMIDATION                       
6/04/2020 ,BATTERY-AGG-CHILD                  
6/23/2020 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
6/18/2020 ,ACCIDENT W/NON-VEH PROP DAMAGE     
6/18/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/18/2020 ,IMPROPER TURN AT INTERSECTION      
6/17/2020 ,ACCIDENT INVOLVING INJURY          
6/17/2020 ,ACCIDENT INVOLVING BICYLE          
6/17/2020 ,BIKES RIDING ON ROADWAY            
6/25/2020 ,POSS OF DRUG PARAPHENALIA          
8/17/2020 ,BATTERY-DOMESTIC                   
8/17/2020 ,BATTERY-DOMESTIC                   
8/15/2020 ,THEFT OVER $500                    
6/25/2020 ,OPERATE UNINSURED MOTOR VEHICLE    
6/25/2020 ,CHILD RESTRAINT VIOLATIONS         
6/25/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/14/2020 ,ACCIDENT HIT AND RUN               
6/14/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/25/2020 ,FAILURE TO REDUCE SPEED            
6/25/2020 ,ACCIDENT HIT AND RUN               
6/25/2020 ,LEAVING THE SCENE OF AN ACCIDENT   
6/25/2020 ,IMPOUNDED VEHICLE                  
6/25/2020 ,IMPROPER LANE USAGE                
6/25/2020 ,ACCIDENT INVOLVING NON-INJURY      
8/05/2020 ,BURGLARY RESIDENTIAL               
8/13/2020 ,BATTERY-DOMESTIC                   
8/13/2020 ,BATTERY-DOMESTIC                   
8/09/2020 ,CRIMINAL DAMAGE TO PROPERTY        
7/31/2020 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
7/31/2020 ,SUICIDE THREAT-NO ATTEMPT          
8/16/2020 ,BATTERY-DOMESTIC                   
8/16/2020 ,CRISIS INTERVEN. - MENTAL ILLNESS  
8/15/2020 ,BATTERY-DOMESTIC                   
8/16/2020 ,BURGLARY FROM MOTOR VEHICLE        
8/12/2020 ,FOUND ARTICLES                     
8/15/2020 ,FOUND ARTICLES                     
8/16/2020 ,ACCIDENT HIT AND RUN               
8/16/2020 ,ACCIDENT INVOLVING NON-INJURY      
8/16/2020 ,ACCIDENT ON PRIVATE PROPERTY       
8/17/2020 ,WARRANT-IN STATE                   
8/15/2020 ,THEFT $500 AND UNDER               
8/18/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/18/2020 ,AGG FLEE/ATTEMPT ELUDE OFFICER     
6/18/2020 ,ASSAULT-AGGRAVATED                 
6/13/2020 ,SPEEDING (RADAR)                   
6/18/2020 ,UNLAWFUL USE OF WEAPONS            
6/18/2020 ,POSSESSION W/INTENT TO DELIVER     
6/18/2020 ,SEARCH WARRANT SERVICE             
3/24/2020 ,THEFT-RETAIL                       
6/18/2020 ,ASSAULT-AGGRAVATED                 
6/19/2020 ,BATTERY-DOMESTIC                   
