Date Occurred ,Crime Description
1/14/2021 ,MISSING PERSON ADULT/MALE          
1/19/2021 ,THEFT-RETAIL                       
1/11/2021 ,OTHER TROUBLE/INFO RPT             
1/19/2021 ,CHILD ABUSE                        
1/18/2021 ,ARSON                              
1/20/2021 ,VIOLATION OF BAIL BOND             
1/20/2021 ,BATTERY-DOMESTIC                   
1/13/2021 ,IMPROPER USE OF SIGNAL             
1/14/2021 ,IMPROPER LIGHTING/ONE HEADLIGHT    
1/19/2021 ,VOID FILE NUMBER                   
1/22/2021 ,LEAVING SCENE PROPERTY DAMAGE      
1/22/2021 ,ACCIDENT INVOLVING NON-INJURY      
1/22/2021 ,ACCIDENT HIT AND RUN               
1/22/2021 ,FAILURE TO REDUCE SPEED            
1/22/2021 ,DRIVING UNDER SUSPENDED LICENSE    
1/22/2021 ,IMPOUNDED VEHICLE                  
1/10/2021 ,SPEEDING (RADAR)                   
1/20/2021 ,AGG DISCHARGE OF FIREARM           
1/22/2021 ,FOUND ARTICLES                     
1/24/2021 ,BATTERY-DOMESTIC                   
1/24/2021 ,BATTERY-DOMESTIC                   
1/24/2021 ,THEFT OVER $500                    
1/24/2021 ,FORGERY                            
1/16/2021 ,THEFT $500 AND UNDER               
1/25/2021 ,ACCIDENT INVOLVING NON-INJURY      
1/25/2021 ,FAILURE TO REDUCE SPEED            
1/22/2021 ,MISSING PERSON ADULT/FEMALE        
1/25/2021 ,BATTERY-AGG DOMESTIC               
1/25/2021 ,INTERFER W/REPORT DOM VIOLENCE     
1/25/2021 ,CRIMINAL DAMAGE TO PROPERTY        
1/17/2021 ,BATTERY-DOMESTIC                   
1/22/2021 ,OTHER TROUBLE/INFO RPT             
3/20/2021 ,CRISIS INTERVEN. - SUICIDE ATTEMPT 
3/21/2021 ,FOUND ARTICLES                     
3/19/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
3/19/2021 ,FIELD INTERVIEW                    
3/20/2021 ,LOST ARTICLES                      
2/21/2021 ,DECEPTIVE PRACTICES                
2/21/2021 ,THEFT-IDENTITY                     
3/17/2021 ,ACCIDENT INVOLVING OTHER CITY PROP 
3/17/2021 ,ACCIDENT INVOLVING INJURY          
3/17/2021 ,IMPROPER LANE USAGE                
3/22/2021 ,THEFT-MOTOR VEHICLE                
3/22/2021 ,THEFT OVER $500                    
3/20/2021 ,MISSING PERSON ADULT/FEMALE        
3/22/2021 ,THEFT OF LOST/MISLAID PROPERTY     
3/23/2021 ,BATTERY-AGG DOMESTIC               
2/19/2021 ,ACCIDENT ON PRIVATE PROPERTY       
2/19/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/19/2021 ,ACCIDENT HIT AND RUN               
3/18/2021 ,ACCIDENT INVOLVING NON-INJURY      
3/18/2021 ,FAILURE TO REDUCE SPEED            
3/23/2021 ,DOG BITE  PUBLIC                   
5/14/2021 ,BATTERY-DOMESTIC                   
5/14/2021 ,BATTERY-DOMESTIC                   
4/23/2021 ,THEFT OVER $500                    
5/16/2021 ,BURGLARY FROM MOTOR VEHICLE        
5/14/2021 ,ASSIST SICK & INJURED              
5/16/2021 ,UNLAWFUL RESTRAINT                 
5/16/2021 ,DOMESTIC-INTERFERENCE WITH REPORT  
5/16/2021 ,BATTERY-DOMESTIC                   
5/16/2021 ,BATTERY-DOMESTIC                   
4/30/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/08/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/08/2021 ,ACCIDENT HIT AND RUN               
5/12/2021 ,TRAFFIC SIGNAL VIOLATION           
5/12/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/17/2021 ,ENDANG LIFE/HEALTH OF CHILD        
5/13/2021 ,BURGLARY TOOLS-POSSESSION          
5/13/2021 ,BURGLARY FROM MOTOR VEHICLE        
5/13/2021 ,OBSTRUCTING JUSTICE                
5/13/2021 ,WARRANT-IN STATE                   
5/13/2021 ,CONTROLLED SUBSTANCE-POSSESSION    
5/13/2021 ,CONTROLLED SUBSTANCE-LOOK-ALIKE    
7/08/2021 ,THEFT $500 AND UNDER               
7/07/2021 ,ACCIDENT INVOLVING INJURY          
7/07/2021 ,ACCIDENT INVOLVING BICYLE          
7/07/2021 ,TRAFFIC SIGN VIOLATION             
1/31/2021 ,ACCIDENT HIT AND RUN               
1/31/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/02/2021 ,WARRANT-IN STATE                   
2/03/2021 ,DRIVING UNDER THE INFL-ALCOHOL     
4/10/2021 ,IMPOUNDED VEHICLE                  
4/10/2021 ,MURDER-SECOND DEGREE               
4/10/2021 ,MURDER-FIRST DEGREE                
4/07/2021 ,FALSE FIRE ALARM                   
5/22/2021 ,CRIMINAL DAMAGE TO PROPERTY        
5/22/2021 ,THEFT OVER $500                    
5/24/2021 ,FAILURE TO REDUCE SPEED            
5/24/2021 ,NO VALID DL DRIVERS LICENSE        
5/24/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/24/2021 ,LEAVING THE SCENE OF AN ACCIDENT   
5/24/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
5/24/2021 ,ACCIDENT HIT AND RUN               
5/01/2021 ,THEFT $500 AND UNDER               
5/27/2021 ,ROBBERY                            
5/27/2021 ,THEFT-MOTOR VEHICLE                
5/27/2021 ,WARRANT-IN STATE                   
5/27/2021 ,POSSESSION STOLEN PROPERTY         
5/27/2021 ,USE OF FORCE BY OFFICER            
5/27/2021 ,THEFT OVER $500                    
5/26/2021 ,SEXUAL-ASSAULT-CRIMINAL            
5/28/2021 ,SUICIDE THREAT-NO ATTEMPT          
5/28/2021 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
5/28/2021 ,AGG DISCHARGE OF FIREARM           
5/28/2021 ,SEARCH WARRANT SERVICE             
5/28/2021 ,CANNABIS PLANT                     
5/29/2021 ,BATTERY-AGGRAVATED                 
5/28/2021 ,BURGLARY FROM MOTOR VEHICLE        
5/28/2021 ,REPORT OF LOST/STOLEN FIREARM      
5/29/2021 ,FOUND ARTICLES                     
3/24/2021 ,FOUND ARTICLES                     
3/22/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/23/2021 ,BATTERY-AGG DOMESTIC               
3/24/2021 ,CRISIS INTERVEN. - SUICIDE ATTEMPT 
3/24/2021 ,SUICIDE ATTEMPT-OTHER MEANS        
3/25/2021 ,ARSON                              
3/25/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/25/2021 ,DOMESTIC DISPUTE                   
3/17/2021 ,ACCIDENT INVOLVING NON-INJURY      
3/17/2021 ,ACCIDENT W/NON-VEH PROP DAMAGE     
3/17/2021 ,ACCIDENT ON PRIVATE PROPERTY       
3/17/2021 ,ACCIDENT HIT AND RUN               
3/17/2021 ,LEAVING THE SCENE OF AN ACCIDENT   
3/17/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
3/17/2021 ,ACCIDENT INVOLVING NON-INJURY      
3/17/2021 ,ACCIDENT W/NON-VEH PROP DAMAGE     
3/25/2021 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
2/19/2021 ,UNLAWFUL USE OF I.D.               
3/25/2021 ,WARRANT-IN STATE                   
3/21/2021 ,FORGERY                            
3/27/2021 ,MOB ACTION                         
3/27/2021 ,BATTERY-AGGRAVATED                 
3/28/2021 ,USE OF FORCE BY OFFICER            
3/28/2021 ,TRESPASS-RESIDENCE                 
3/28/2021 ,CRISIS INTERVEN. - OTHER           
3/28/2021 ,RESIST/OBS CORRECT/POLICE/FIRE     
3/26/2021 ,FOUND ARTICLES                     
4/24/2021 ,DECEPTIVE PRACTICES                
5/11/2021 ,SUICIDE ATTEMPT/CUTTING            
5/11/2021 ,CRISIS INTERVEN. - SUICIDE ATTEMPT 
5/12/2021 ,BATTERY-DOMESTIC                   
5/12/2021 ,THEFT OVER $500                    
5/13/2021 ,THEFT $500 AND UNDER               
5/07/2021 ,DISPLAY LICENSE PLATE              
5/13/2021 ,BATTERY-AGG DOMESTIC               
4/22/2021 ,LOST ARTICLES                      
5/13/2021 ,THEFT $500 AND UNDER               
5/15/2021 ,USE OF FORCE BY OFFICER            
5/15/2021 ,DOMESTIC DISPUTE                   
5/15/2021 ,DOMESTIC DISPUTE                   
5/15/2021 ,BURGLARY FROM MOTOR VEHICLE        
5/09/2021 ,THEFT OF LOST/MISLAID PROPERTY     
5/16/2021 ,ASSIST SICK & INJURED              
5/17/2021 ,CRIMINAL DAMAGE TO PROPERTY        
5/14/2021 ,IMPROPER USE OF SIGNAL             
5/14/2021 ,TRAFFIC SIGN VIOLATION             
5/14/2021 ,AGG FLEE/ATTEMPT ELUDE OFFICER     
7/02/2021 ,ACCIDENT INVOLVING NON-INJURY      
7/02/2021 ,ACCIDENT HIT AND RUN               
7/05/2021 ,ACCIDENT INVOLVING INJURY          
7/05/2021 ,FAILURE TO YIELD AT INTERSECTION   
7/05/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
6/16/2021 ,BURGLARY                           
7/07/2021 ,CRIMINAL DAMAGE TO PROPERTY        
7/07/2021 ,AGG DISCHARGE OF FIREARM           
2/02/2021 ,BATTERY-DOMESTIC                   
1/19/2021 ,FIELD INTERVIEW                    
2/02/2021 ,THEFT OVER $500                    
2/02/2021 ,THEFT-MOTOR VEHICLE                
2/04/2021 ,IMPOUNDED VEHICLE                  
2/02/2021 ,CRIMINAL DAMAGE TO PROPERTY        
2/02/2021 ,BATTERY-DOMESTIC                   
2/02/2021 ,BATTERY-DOMESTIC                   
2/03/2021 ,BATTERY-AGGRAVATED                 
2/04/2021 ,BATTERY-DOMESTIC                   
2/04/2021 ,TRESPASS TO LAND/REAL PROPERTY     
2/05/2021 ,MISSING PERSON ADULT/MALE          
1/05/2021 ,SEXUAL ABUSE-CRIMINAL              
2/04/2021 ,SUICIDE THREAT-NO ATTEMPT          
2/04/2021 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
2/07/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
2/07/2021 ,ASSIST SICK & INJURED              
2/07/2021 ,BATTERY-DOMESTIC                   
2/05/2021 ,DOMESTIC DISPUTE                   
2/05/2021 ,DOMESTIC DISPUTE                   
1/30/2021 ,KEEPING DANGEROUS ANIMALS          
1/30/2021 ,VICIOUS ANIMALS PROHIBITED         
2/06/2021 ,TRESPASSING                        
2/06/2021 ,DAMAGING PROPERTY                  
2/07/2021 ,CRIMINAL DAMAGE TO PROPERTY        
2/07/2021 ,DOMESTIC DISPUTE                   
2/01/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/01/2021 ,FAILURE TO YIELD TURNING LEFT      
2/07/2021 ,VIOLATION ORDER PROTECTION         
1/15/2021 ,BURGLARY FROM MOTOR VEHICLE        
1/26/2021 ,FIELD INTERVIEW                    
1/30/2021 ,FIELD INTERVIEW                    
2/03/2021 ,ACCIDENT HIT AND RUN               
2/03/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/03/2021 ,ACCIDENT INVOLVING OTHER CITY PROP 
2/03/2021 ,LEAVING SCENE PROPERTY DAMAGE      
2/03/2021 ,IMPROPER LANE USAGE                
2/03/2021 ,BREATH ALCOHOL OVER LIMIT          
1/30/2021 ,CRIMINAL DAMAGE TO PROPERTY        
2/04/2021 ,BATTERY-DOMESTIC                   
2/06/2021 ,FOUND ARTICLES                     
2/02/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/02/2021 ,ACCIDENT HIT AND RUN               
1/30/2021 ,DECEPTIVE PRACTICES                
2/02/2021 ,CRIMINAL DAMAGE TO PROPERTY        
2/02/2021 ,BATTERY-DOMESTIC                   
2/02/2021 ,THEFT $500 AND UNDER               
1/30/2021 ,THEFT OVER $500                    
2/06/2021 ,THEFT OVER $500                    
2/02/2021 ,ASSIST AGENCY (OTHER)              
2/02/2021 ,PROPERTY FORFEITURE-MAINTAIN PUBLIC
2/08/2021 ,JUVENILE OTHER                     
1/28/2021 ,DISORDERLY CONDUCT                 
1/28/2021 ,DAMAGING PROPERTY                  
2/08/2021 ,ACCIDENT INVOLVING NON-INJURY      
1/30/2021 ,IMPOUNDED VEHICLE                  
1/30/2021 ,ACCIDENT HIT AND RUN               
1/30/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/07/2021 ,ACCIDENT HIT AND RUN               
2/07/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/08/2021 ,ACCIDENT INVOLVING INJURY          
3/23/2021 ,ASSAULT-AGGRAVATED                 
3/23/2021 ,ASSAULT-AGGRAVATED                 
3/23/2021 ,ASSAULT-AGGRAVATED                 
3/23/2021 ,ASSAULT-AGGRAVATED                 
3/23/2021 ,RESISTING/OBSTR. OFFICER           
3/23/2021 ,USE OF FORCE BY OFFICER            
3/23/2021 ,ACCIDENT HIT AND RUN               
3/23/2021 ,ACCIDENT INVOLVING NON-INJURY      
3/23/2021 ,ACCIDENT ON PRIVATE PROPERTY       
3/23/2021 ,IMPOUNDED VEHICLE                  
2/27/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/27/2021 ,FAILURE TO REDUCE SPEED            
3/23/2021 ,BURGLARY FROM MOTOR VEHICLE        
3/16/2021 ,ACCIDENT INVOLVING INJURY          
3/24/2021 ,THEFT OVER $500                    
3/23/2021 ,ACCIDENT INVOLVING NON-INJURY      
3/23/2021 ,ACCIDENT INVOLVING OTHER CITY PROP 
3/23/2021 ,FAILURE TO YIELD TURNING LEFT      
3/21/2021 ,TRAFFIC SIGNAL VIOLATION           
3/19/2021 ,THEFT $500 AND UNDER               
3/19/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/19/2021 ,TRESPASS-RESIDENCE                 
3/26/2021 ,DAMAGING PROPERTY                  
3/26/2021 ,BATTERY                            
4/20/2021 ,IMPROPER USE OF SIGNAL             
5/12/2021 ,ASSIST AGENCY (OTHER)              
5/12/2021 ,PROPERTY FORFEITURE-MAINTAIN PUBLIC
5/12/2021 ,BURGLARY FROM MOTOR VEHICLE        
5/13/2021 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
1/24/2021 ,DRIVING UNDER REVOKED LICENSE      
1/24/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
1/24/2021 ,IMPOUNDED VEHICLE                  
1/23/2021 ,HEROIN OVERDOSE                    
1/24/2021 ,INTERFER W/REPORT DOM VIOLENCE     
1/24/2021 ,BATTERY-DOMESTIC                   
1/04/2021 ,ACCIDENT INVOLVING NON-INJURY      
1/04/2021 ,IMPROPER LANE USAGE                
1/19/2021 ,ACCIDENT INVOLVING NON-INJURY      
1/19/2021 ,FAILURE TO REDUCE SPEED            
1/20/2021 ,ACCIDENT INVOLVING NON-INJURY      
1/20/2021 ,ACCIDENT ON PRIVATE PROPERTY       
1/20/2021 ,OTHER TROUBLE/INFO RPT             
3/20/2021 ,ASSAULT-AGGRAVATED                 
3/21/2021 ,BATTERY-DOMESTIC                   
3/16/2021 ,BATTERY-DOMESTIC                   
3/21/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/15/2021 ,TRAFFIC SIGNAL VIOLATION           
3/15/2021 ,ACCIDENT INVOLVING INJURY          
3/22/2021 ,DISORDERLY CONDUCT-ALL OTHER       
3/22/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/22/2021 ,BATTERY-AGGRAVATED                 
3/22/2021 ,BATTERY-AGGRAVATED                 
3/22/2021 ,BATTERY-AGGRAVATED                 
3/22/2021 ,THEFT $500 AND UNDER               
3/23/2021 ,THEFT-RETAIL                       
3/24/2021 ,ASSAULT-AGGRAVATED                 
3/24/2021 ,AGG DISCHARGE OF FIREARM           
3/22/2021 ,THEFT OVER $500                    
3/23/2021 ,DOG BITE  PUBLIC                   
3/20/2021 ,THEFT OVER $500                    
3/20/2021 ,THEFT $500 AND UNDER               
3/25/2021 ,BATTERY-DOMESTIC                   
3/25/2021 ,ACCIDENT ON PRIVATE PROPERTY       
3/25/2021 ,ACCIDENT INVOLVING NON-INJURY      
3/25/2021 ,ACCIDENT HIT AND RUN               
3/20/2021 ,SEXUAL-ASSAULT-CRIMINAL            
3/27/2021 ,ASSIST OTHER POLICE DEPT           
3/27/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/22/2021 ,ACCIDENT INVOLVING NON-INJURY      
3/22/2021 ,FAILURE TO YIELD PRIVATE ROAD      
5/11/2021 ,BATTERY-DOMESTIC                   
5/10/2021 ,CRIMINAL DAMAGE TO PROPERTY        
5/13/2021 ,TRESPASS TO LAND/REAL PROPERTY     
3/06/2021 ,UNLAWFUL USE OF I.D.               
5/12/2021 ,TRESPASSING                        
5/14/2021 ,BATTERY-AGGRAVATED                 
5/14/2021 ,ROBBERY-ARMED                      
5/01/2021 ,SEXUAL-ASSAULT-CRIMINAL            
5/15/2021 ,ASSAULT-AGGRAVATED                 
5/15/2021 ,ROBBERY-ARMED                      
5/11/2021 ,ROBBERY                            
5/08/2021 ,LOST DRIVERS LICENSE/PLATE         
5/14/2021 ,BURGLARY RESIDENTIAL               
5/15/2021 ,BURGLARY RESIDENTIAL               
5/16/2021 ,ASSAULT-AGGRAVATED                 
5/16/2021 ,BATTERY                            
5/16/2021 ,CRISIS INTERVEN. - ALCOHOL         
5/12/2021 ,ACCIDENT INVOLVING INJURY          
5/17/2021 ,THEFT-MOTOR VEHICLE                
5/17/2021 ,CRIMINAL DAMAGE TO PROPERTY        
5/17/2021 ,BURGLARY                           
7/03/2021 ,THEFT OVER $500                    
7/07/2021 ,BATTERY-DOMESTIC                   
7/07/2021 ,TRESPASS-VEHICLE                   
7/04/2021 ,ACCIDENT INVOLVING NON-INJURY      
7/04/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
7/06/2021 ,ACCIDENT INVOLVING NON-INJURY      
7/06/2021 ,ACCIDENT HIT AND RUN               
7/06/2021 ,ACCIDENT ON PRIVATE PROPERTY       
7/05/2021 ,SEXUAL-ASSAULT-CRIMINAL            
7/08/2021 ,BATTERY-DOMESTIC                   
7/06/2021 ,ACCIDENT INVOLVING INJURY          
7/06/2021 ,IMPROPER LANE USAGE-ONE-WAY ST     
1/27/2021 ,BURGLARY                           
2/04/2021 ,VOID FILE NUMBER                   
2/04/2021 ,TRAFFIC SIGNAL VIOLATION           
2/04/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/04/2021 ,THEFT-RETAIL                       
2/05/2021 ,INTIMIDATION                       
2/05/2021 ,BATTERY -CITY                      
2/07/2021 ,SPECIFIC NOISE PROHIBITED          
2/05/2021 ,FRAUD-CREDIT CARD                  
2/05/2021 ,THEFT $500 AND UNDER               
2/06/2021 ,DOMESTIC-INTERFERENCE WITH REPORT  
2/06/2021 ,BATTERY-DOMESTIC                   
2/06/2021 ,THEFT OVER $500                    
1/20/2021 ,ACCIDENT INVOLVING NON-INJURY      
1/20/2021 ,ACCIDENT HIT AND RUN               
3/20/2021 ,DOMESTIC DISPUTE                   
3/20/2021 ,DOMESTIC DISPUTE                   
3/21/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/04/2021 ,TERRY STOPS                        
3/21/2021 ,BATTERY-AGG DOMESTIC               
3/21/2021 ,BATTERY-DOMESTIC                   
3/22/2021 ,BATTERY-AGG DOMESTIC               
3/22/2021 ,BATTERY-AGG DOMESTIC               
3/22/2021 ,SEXUAL ABUSE-CRIMINAL              
3/19/2021 ,THEFT OVER $500                    
3/02/2021 ,CRISIS INTERVEN. - FAMILY          
3/02/2021 ,FIELD INTERVIEW                    
3/22/2021 ,WARRANT-IN STATE                   
3/22/2021 ,FORGERY                            
3/22/2021 ,THEFT $500 AND UNDER               
3/22/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/23/2021 ,IMPROPER LANE USAGE                
3/23/2021 ,NO VALID DL DRIVERS LICENSE        
3/23/2021 ,ACCIDENT INVOLVING NON-INJURY      
3/23/2021 ,ACCIDENT HIT AND RUN               
3/23/2021 ,LEAVING THE SCENE OF AN ACCIDENT   
3/23/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
3/23/2021 ,IMPOUNDED VEHICLE                  
3/21/2021 ,THEFT OVER $500                    
3/23/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/23/2021 ,BATTERY-DOMESTIC                   
3/23/2021 ,BATTERY-DOMESTIC                   
3/23/2021 ,UNLAWFUL USE OF WEAPONS            
3/23/2021 ,AGG DISCHARGE OF FIREARM           
3/15/2021 ,ACCIDENT INVOLVING NON-INJURY      
3/15/2021 ,ACCIDENT ON PRIVATE PROPERTY       
3/15/2021 ,ACCIDENT HIT AND RUN               
3/24/2021 ,PROPERTY FORFEITURE-MAINTAIN PUBLIC
3/24/2021 ,ASSIST AGENCY (OTHER)              
3/24/2021 ,BURGLARY                           
2/14/2021 ,UNLAWFUL USE OF I.D.               
3/24/2021 ,OBSTRUCTED REG/IMPROP DISPLAY      
3/20/2021 ,SPEEDING (RADAR)                   
3/17/2021 ,IMPROPER LIGHTING/ONE HEADLIGHT    
3/27/2021 ,IMPOUNDED VEHICLE                  
3/27/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
3/27/2021 ,ACCIDENT INVOLVING NON-INJURY      
3/27/2021 ,FAILURE TO REDUCE SPEED            
3/25/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/26/2021 ,SUICIDE THREAT-NO ATTEMPT          
3/26/2021 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
3/27/2021 ,HARASSMENT BY TELEPHONE            
3/27/2021 ,ACCIDENT INVOLVING NON-INJURY      
3/27/2021 ,FAILURE TO REDUCE SPEED            
5/05/2021 ,FAILURE TO REDUCE SPEED            
5/05/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/07/2021 ,BURGLARY FROM MOTOR VEHICLE        
4/12/2021 ,TRAFFIC SIGNAL VIOLATION           
5/12/2021 ,OTHER TROUBLE/INFO RPT             
5/13/2021 ,BATTERY-AGGRAVATED                 
5/13/2021 ,ROBBERY-ARMED                      
2/08/2021 ,DOMESTIC DISPUTE                   
2/08/2021 ,DOMESTIC DISPUTE                   
2/05/2021 ,TRAFFIC SIGNAL VIOLATION           
2/05/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/07/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/07/2021 ,ACCIDENT HIT AND RUN               
2/02/2021 ,BATTERY-AGG DOMESTIC               
2/02/2021 ,BATTERY-DOMESTIC                   
2/03/2021 ,THEFT $500 AND UNDER               
2/09/2021 ,CRIMINAL DAMAGE TO PROPERTY        
2/01/2021 ,FIELD INTERVIEW                    
2/01/2021 ,THEFT OVER $500                    
4/04/2021 ,UNLAWFUL USE OF WEAPONS            
4/04/2021 ,DOMESTIC DISPUTE                   
4/04/2021 ,DECEPTIVE PRACTICES                
4/03/2021 ,BATTERY-DOMESTIC                   
3/31/2021 ,MOB ACTION                         
3/31/2021 ,BATTERY                            
4/05/2021 ,CRIMINAL DAMAGE TO PROPERTY        
4/06/2021 ,FOUND ARTICLES                     
3/28/2021 ,SPEEDING (RADAR)                   
3/13/2021 ,IMPROPER LANE USAGE                
4/06/2021 ,SEXUAL-ASSAULT-CRIMINAL            
3/29/2021 ,THEFT $500 AND UNDER               
4/07/2021 ,FOUND ARTICLES                     
4/05/2021 ,WARRANT-IN STATE                   
3/23/2021 ,BURGLARY RESIDENTIAL               
4/07/2021 ,FOUND ARTICLES                     
4/07/2021 ,DISORDERLY CONDUCT-ALL OTHER       
3/17/2021 ,IMPROPER LIGHTING/ONE HEADLIGHT    
3/25/2021 ,LOST ARTICLES                      
3/26/2021 ,FOUND ARTICLES                     
3/26/2021 ,THEFT-MOTOR VEHICLE                
3/27/2021 ,ACCIDENT INVOLVING INJURY          
3/27/2021 ,FAILURE TO YIELD TURNING LEFT      
5/05/2021 ,IMPROPER TURN AT INTERSECTION      
5/10/2021 ,TRAFFIC SIGNAL VIOLATION           
5/13/2021 ,IMPROPER LANE USAGE                
